Date,Close/Last,Volume,Open,High,Low
08/31/2020,$165.41,405710,$165.48,$166.69,$164.20
08/28/2020,$166.72,292787,$166.30,$166.99,$165.37
08/27/2020,$165.85,471532,$168.09,$168.15,$164.60
08/26/2020,$168.46,401890,$166.01,$168.65,$166.01
08/25/2020,$165.58,339904,$165.82,$165.84,$163.90
08/24/2020,$163.89,446086,$164.49,$164.55,$162.85
08/21/2020,$160.31,390337,$159.21,$160.53,$159.13
08/20/2020,$162.98,430519,$160.87,$163.63,$160.76
08/19/2020,$161.31,554661,$163.91,$164.15,$160.90
08/18/2020,$161.78,641723,$162.99,$163.14,$160.74
08/17/2020,$160.48,310745,$161.07,$161.63,$159.73
08/14/2020,$160.09,274499,$160.45,$160.953,$159.35
08/13/2020,$160.85,399871,$161.12,$162.50,$160.01
08/12/2020,$162.61,315392,$160.31,$163.15,$160.31
08/11/2020,$159.15,502306,$161.94,$162.0828,$158.91
08/10/2020,$159.64,378828,$159.62,$159.72,$157.94
08/07/2020,$161.17,370900,$161.28,$161.85,$160.01
08/06/2020,$161.98,446420,$160.63,$162.22,$160.05
08/05/2020,$161.64,338660,$162.07,$162.97,$161.04
08/04/2020,$160.26,466357,$158.65,$160.27,$158.64
08/03/2020,$162.15,443752,$160.78,$162.39,$160.42
07/31/2020,$159.22,695767,$160.67,$160.76,$156.92
07/30/2020,$160.17,790278,$158.16,$160.55,$156.30
07/29/2020,$164.66,459301,$163.84,$165.43,$163.58
07/28/2020,$160.36,596103,$161.82,$162.14,$160.21
07/27/2020,$164.87,1168717,$162.28,$165.385,$162.08
07/24/2020,$158.62,890622,$157.46,$159.03,$156.99
07/23/2020,$161.27,682682,$163.67,$164.63,$160.79
07/22/2020,$164.47,701877,$164.86,$165.28,$163.595
07/21/2020,$162.51,718276,$163.00,$163.94,$161.77
07/20/2020,$159.77,491638,$157.69,$159.90,$157.43
07/17/2020,$156.28,456840,$155.48,$156.59,$154.66
07/16/2020,$155.12,476145,$155.55,$156.58,$154.52
07/15/2020,$156.61,944204,$155.52,$157.23,$154.67
07/14/2020,$153.85,776289,$151.29,$153.94,$151.06
07/13/2020,$150.93,989114,$155.62,$156.285,$150.43
07/10/2020,$153.49,714087,$152.71,$153.50,$151.33
07/09/2020,$152.67,1718426,$155.43,$155.60,$151.28
07/08/2020,$146.95,433482,$145.20,$147.20,$144.91
07/07/2020,$144.06,670222,$145.04,$145.71,$143.92
07/06/2020,$147.56,695457,$147.21,$147.9142,$146.43
07/02/2020,$142.85,536515,$142.64,$143.62,$142.40
07/01/2020,$140.08,471992,$138.62,$140.78,$138.40
06/30/2020,$140.00,463780,$138.22,$140.43,$137.88
06/29/2020,$138.43,626620,$138.08,$138.80,$136.76
06/26/2020,$136.78,450282,$138.61,$138.82,$135.96
06/25/2020,$137.66,929746,$134.85,$137.98,$134.09
06/24/2020,$135.85,857987,$138.54,$139.36,$134.92
06/23/2020,$141.07,1356919,$142.60,$143.05,$140.71
06/22/2020,$140.98,1635003,$139.23,$140.99,$138.56
06/19/2020,$137.03,1036107,$138.94,$139.55,$135.98
06/18/2020,$135.14,447303,$134.94,$135.60,$133.75
06/17/2020,$134.52,648097,$135.13,$135.74,$133.91
06/16/2020,$133.53,709082,$133.54,$134.86,$131.905
06/15/2020,$130.42,795683,$127.97,$131.385,$127.535
06/12/2020,$130.14,1082098,$131.93,$132.42,$127.64
06/11/2020,$129.50,1119067,$135.60,$135.66,$129.3733
06/10/2020,$136.58,603746,$137.59,$137.865,$136.11
06/09/2020,$136.74,663955,$137.38,$137.92,$136.24
06/08/2020,$136.61,565476,$135.65,$136.68,$134.72
06/05/2020,$135.82,778732,$135.81,$137.10,$135.3291
06/04/2020,$134.34,842366,$133.70,$135.49,$133.57
06/03/2020,$133.56,774398,$131.63,$133.99,$131.26
06/02/2020,$130.46,721408,$129.35,$130.48,$128.79
06/01/2020,$128.51,664632,$127.66,$128.51,$127.18
05/29/2020,$128.10,1773253,$127.27,$128.135,$124.91
05/28/2020,$123.63,778668,$123.26,$125.21,$123.24
05/27/2020,$122.98,860264,$123.59,$123.69,$121.57
05/26/2020,$121.47,957555,$123.52,$123.56,$121.07
05/22/2020,$116.07,802647,$115.62,$116.62,$115.18
05/21/2020,$116.19,948226,$118.71,$118.95,$116.14
05/20/2020,$120.30,865133,$120.13,$121.19,$119.43
05/19/2020,$117.23,742109,$117.50,$118.55,$117.19
05/18/2020,$117.48,621535,$116.41,$117.93,$115.99
05/15/2020,$113.21,749518,$112.32,$113.38,$111.965
05/14/2020,$113.13,653214,$110.60,$113.20,$109.82
05/13/2020,$114.08,696023,$116.42,$116.49,$112.91
05/12/2020,$114.42,652571,$116.23,$116.46,$114.33
05/11/2020,$115.28,408233,$114.88,$116.1899,$114.725
05/08/2020,$116.75,476209,$116.19,$117.07,$115.84
05/07/2020,$115.22,801887,$117.03,$117.10,$115.01
05/06/2020,$113.15,1047924,$114.70,$115.23,$113.02
05/05/2020,$116.57,757707,$116.43,$118.21,$116.20
05/04/2020,$117.19,552890,$115.95,$117.22,$115.45
05/01/2020,$116.97,654315,$116.86,$117.85,$116.075
04/30/2020,$118.54,651550,$120.22,$120.22,$117.5594
04/29/2020,$119.15,571837,$117.89,$119.69,$117.74
04/28/2020,$116.86,693497,$119.23,$119.245,$116.74
04/27/2020,$116.86,657324,$116.44,$117.42,$116.10
04/24/2020,$116.49,715707,$116.25,$116.56,$114.95
04/23/2020,$115.15,918227,$115.23,$118.37,$115.12
04/22/2020,$117.10,996521,$117.38,$117.62,$116.40
04/21/2020,$116.00,1671876,$118.93,$119.20,$114.59
04/20/2020,$122.56,919441,$121.26,$124.14,$121.24
04/17/2020,$123.41,709296,$122.97,$123.69,$121.98
04/16/2020,$119.28,693338,$120.43,$120.566,$118.22
04/15/2020,$118.65,1144748,$117.49,$120.05,$117.15
04/14/2020,$123.33,1110877,$124.59,$126.095,$122.8125
04/13/2020,$122.38,1060755,$120.10,$122.64,$119.965
04/09/2020,$121.41,1371805,$120.08,$121.79,$119.32
04/08/2020,$115.02,1214589,$114.07,$115.70,$112.96
04/07/2020,$111.83,929407,$114.19,$114.25,$111.55
04/06/2020,$112.01,1252377,$108.75,$112.09,$108.65
04/03/2020,$105.19,954298,$104.76,$105.55,$103.83
04/02/2020,$104.99,1026711,$103.84,$106.0705,$103.215
04/01/2020,$105.53,1070515,$107.12,$107.94,$104.84
03/31/2020,$110.50,1138910,$111.14,$113.24,$110.21
03/30/2020,$112.90,605149,$112.09,$113.13,$110.84
03/27/2020,$110.28,881297,$110.51,$112.97,$108.805
03/26/2020,$115.25,1978640,$109.60,$115.33,$109.60
03/25/2020,$106.40,1012237,$104.46,$108.99,$102.50
03/24/2020,$105.97,1607950,$107.02,$107.47,$103.77
03/23/2020,$98.32,1974870,$97.99,$100.99,$97.14
03/20/2020,$94.30,1372352,$96.54,$99.02,$93.795
03/19/2020,$94.13,1753860,$92.50,$96.173,$90.895
03/18/2020,$96.95,1067247,$95.23,$98.06,$93.23
03/17/2020,$102.96,1561516,$97.70,$102.99,$95.34
03/16/2020,$97.49,1344540,$93.43,$103.11,$93.42
03/13/2020,$108.35,1819732,$107.71,$108.55,$100.23
03/12/2020,$101.44,1746126,$105.82,$107.75,$100.68
03/11/2020,$112.62,1626592,$115.31,$116.02,$111.00
03/10/2020,$117.99,1521901,$117.48,$118.57,$113.77
03/09/2020,$111.50,1571803,$113.61,$116.19,$110.55
03/06/2020,$121.49,1255827,$120.27,$122.40,$119.68
03/05/2020,$121.28,1395171,$122.54,$123.82,$120.22
03/04/2020,$125.66,840178,$124.98,$125.75,$123.35
03/03/2020,$123.80,907025,$127.24,$129.14,$122.96
03/02/2020,$126.53,931589,$124.13,$126.65,$121.85
02/28/2020,$123.57,1394289,$121.22,$124.185,$120.39
02/27/2020,$124.81,1581445,$125.22,$128.27,$124.53
02/26/2020,$126.90,802790,$128.68,$129.82,$126.7024
02/25/2020,$127.78,837333,$130.92,$131.12,$127.56
02/24/2020,$130.92,676491,$130.33,$131.92,$130.24
02/21/2020,$136.63,379369,$137.25,$137.46,$135.94
02/20/2020,$138.43,523951,$138.85,$139.40,$137.63
02/19/2020,$139.70,499547,$138.49,$139.91,$138.45
02/18/2020,$137.76,456992,$137.04,$138.01,$137.005
02/14/2020,$137.44,289815,$137.01,$137.87,$136.78
02/13/2020,$137.45,365811,$136.28,$137.70,$136.27
02/12/2020,$138.16,464789,$138.39,$138.51,$137.61
02/11/2020,$136.55,454118,$136.50,$137.32,$136.19
02/10/2020,$135.23,381244,$134.68,$135.37,$134.68
02/07/2020,$135.06,511691,$135.95,$136.02,$134.64
02/06/2020,$136.49,497814,$136.09,$136.91,$135.70
02/05/2020,$137.42,663685,$137.49,$137.50,$136.31
02/04/2020,$135.48,418364,$134.86,$136.08,$134.68
02/03/2020,$132.64,536272,$131.82,$132.91,$131.65
01/31/2020,$130.77,1023639,$132.10,$132.18,$130.19
01/30/2020,$130.97,1631497,$130.37,$131.31,$130.05
01/29/2020,$131.65,1368527,$131.88,$132.40,$131.37
01/28/2020,$132.46,2188842,$132.47,$132.71,$131.03
01/27/2020,$136.25,1275583,$134.87,$140.45,$134.74
01/24/2020,$139.06,595780,$139.67,$140.10,$138.7027
01/23/2020,$138.14,622115,$138.41,$138.55,$136.69
01/22/2020,$139.58,473145,$140.35,$140.67,$139.41
01/21/2020,$139.54,579509,$138.90,$140.19,$138.90
01/17/2020,$139.96,507490,$139.04,$139.99,$138.75
01/16/2020,$137.29,1074927,$136.67,$137.33,$135.91
01/15/2020,$136.40,491726,$137.33,$137.68,$136.19
01/14/2020,$137.25,342153,$137.50,$137.93,$137.03
01/13/2020,$138.33,555487,$137.65,$138.54,$137.33
01/10/2020,$136.98,464042,$137.55,$138.07,$136.79
01/09/2020,$137.13,457811,$136.49,$137.29,$136.12
01/08/2020,$135.08,513264,$133.90,$135.52,$133.76
01/07/2020,$133.62,622393,$134.08,$134.35,$133.44
01/06/2020,$134.20,442872,$133.16,$134.22,$133.13
01/03/2020,$133.98,507797,$133.30,$134.92,$133.30
01/02/2020,$136.81,2967539,$135.42,$137.14,$135.40
12/31/2019,$133.99,299298,$133.17,$134.08,$133.10
12/30/2019,$133.39,257203,$134.66,$134.66,$132.97
12/27/2019,$134.98,357194,$135.88,$135.89,$134.74
12/26/2019,$134.58,169998,$133.92,$134.58,$133.92
12/24/2019,$133.60,117911,$134.12,$134.36,$133.60
12/23/2019,$133.77,296775,$133.16,$134.33,$133.0349
12/20/2019,$134.41,474287,$133.93,$134.435,$133.51
12/19/2019,$133.08,454109,$133.03,$133.53,$132.77
12/18/2019,$133.39,663689,$133.32,$133.7299,$132.61
12/17/2019,$134.04,1439203,$135.80,$135.87,$133.91
12/16/2019,$139.39,497109,$138.63,$139.48,$138.56
12/13/2019,$138.50,745375,$137.03,$138.74,$136.68
12/12/2019,$136.70,680024,$135.08,$136.89,$134.81
12/11/2019,$134.91,262369,$134.25,$135.15,$134.10
12/10/2019,$134.70,300593,$134.25,$135.16,$134.11
12/09/2019,$134.86,233338,$135.12,$135.58,$134.80
12/06/2019,$135.00,347095,$135.51,$135.55,$134.68
12/05/2019,$134.85,486711,$135.53,$135.58,$134.50
12/04/2019,$135.54,354593,$135.24,$135.62,$134.86
12/03/2019,$134.22,659337,$132.86,$134.25,$132.59
12/02/2019,$133.45,628177,$134.93,$134.93,$132.35
11/29/2019,$135.95,227733,$135.46,$136.26,$135.39
11/27/2019,$135.41,443890,$134.93,$135.62,$134.53
11/26/2019,$135.34,664026,$135.41,$135.86,$134.87
11/25/2019,$135.74,287611,$135.79,$136.24,$135.40
11/22/2019,$135.41,225765,$136.23,$136.43,$135.22
11/21/2019,$135.43,280889,$135.44,$135.93,$135.16
11/20/2019,$135.00,303766,$135.29,$135.96,$134.25
11/19/2019,$135.74,431073,$137.01,$137.02,$135.37
11/18/2019,$135.18,739494,$134.20,$135.78,$133.67
11/15/2019,$135.48,383755,$134.27,$135.645,$134.08
11/14/2019,$134.41,345421,$134.15,$134.54,$133.80
11/13/2019,$134.30,452030,$134.47,$134.81,$134.1263
11/12/2019,$135.37,582640,$135.73,$136.25,$135.17
11/11/2019,$136.78,456926,$135.96,$137.12,$135.96
11/08/2019,$136.44,328307,$135.39,$136.44,$135.11
11/07/2019,$135.08,281352,$134.70,$135.69,$134.62
11/06/2019,$135.11,459506,$134.86,$135.22,$134.39
11/05/2019,$133.56,490683,$133.57,$133.72,$132.66
11/04/2019,$134.47,468653,$134.99,$135.23,$134.27
11/01/2019,$133.69,1529638,$133.93,$134.265,$133.30
10/31/2019,$132.58,415122,$132.73,$133.25,$132.25
10/30/2019,$133.23,487417,$132.26,$133.50,$131.18
10/29/2019,$131.74,515417,$131.85,$132.43,$131.66
10/28/2019,$132.77,442831,$132.57,$133.19,$132.38
10/25/2019,$131.87,569156,$131.35,$132.23,$130.95
10/24/2019,$131.79,809372,$131.47,$132.18,$131.39
10/23/2019,$131.66,709075,$130.91,$131.84,$130.86
10/22/2019,$131.80,1092808,$133.31,$133.98,$131.58
10/21/2019,$132.71,1212537,$132.98,$133.32,$131.27
10/18/2019,$129.13,1659605,$129.78,$129.96,$127.95
10/17/2019,$128.60,972178,$129.95,$130.12,$128.35
10/16/2019,$128.72,1092715,$128.85,$129.28,$128.47
10/15/2019,$127.18,834601,$125.83,$127.89,$125.47
10/14/2019,$126.05,879197,$125.94,$126.56,$125.74
10/11/2019,$126.20,2256723,$125.72,$127.90,$125.47
10/10/2019,$115.25,1112648,$114.96,$116.16,$114.56
10/09/2019,$116.05,1064702,$115.85,$116.74,$115.58
10/08/2019,$112.90,800642,$113.88,$114.44,$112.80
10/07/2019,$114.53,641898,$114.07,$115.05,$114.07
10/04/2019,$115.37,806513,$114.98,$115.41,$114.43
10/03/2019,$115.11,506510,$114.05,$115.27,$112.89
10/02/2019,$113.66,705951,$114.86,$115.02,$112.94
10/01/2019,$117.15,799348,$118.12,$118.12,$116.32
09/30/2019,$117.87,1270014,$117.26,$118.34,$117.06
09/27/2019,$117.44,1339829,$118.97,$119.06,$116.73
09/26/2019,$117.66,1813482,$117.52,$118.109,$117.00
09/25/2019,$117.26,1036851,$117.25,$117.50,$116.25
09/24/2019,$118.68,997719,$119.68,$119.9383,$118.30
09/23/2019,$118.90,645390,$118.86,$119.36,$118.63
09/20/2019,$119.40,1146533,$119.61,$120.8329,$119.03
09/19/2019,$119.81,314676,$120.32,$120.72,$119.79
09/18/2019,$119.68,372397,$119.60,$120.13,$118.55
09/17/2019,$120.01,391674,$118.90,$120.12,$118.77
09/16/2019,$117.51,437174,$117.11,$117.71,$116.85
09/13/2019,$118.96,525868,$119.97,$120.04,$118.85
09/12/2019,$120.88,492352,$120.54,$121.34,$120.07
09/11/2019,$119.93,1057819,$120.00,$120.42,$119.56
09/10/2019,$120.78,600938,$119.48,$120.78,$118.91
09/09/2019,$121.56,513379,$122.56,$122.66,$121.07
09/06/2019,$121.94,329133,$122.82,$123.10,$121.83
09/05/2019,$123.30,568679,$122.71,$123.59,$122.41
09/04/2019,$120.55,532738,$119.82,$120.66,$119.51
09/03/2019,$118.31,514754,$118.81,$119.19,$118.09
08/30/2019,$119.15,598813,$120.78,$120.85,$118.60
08/29/2019,$119.88,322709,$119.60,$120.3018,$119.33
08/28/2019,$118.41,461745,$118.23,$118.95,$117.41
08/27/2019,$119.95,447529,$120.93,$121.13,$119.24
08/26/2019,$118.80,329473,$118.70,$118.86,$118.02
08/23/2019,$117.52,393368,$119.24,$120.185,$117.315
08/22/2019,$119.47,348786,$120.18,$120.38,$118.75
08/21/2019,$121.24,639123,$121.48,$121.90,$120.99
08/20/2019,$117.99,341528,$118.88,$118.98,$117.94
08/19/2019,$119.70,279437,$120.25,$120.26,$119.48
08/16/2019,$118.98,295814,$117.94,$119.40,$117.93
08/15/2019,$117.16,589590,$117.48,$118.36,$116.63
08/14/2019,$116.87,776678,$117.58,$118.07,$116.56
08/13/2019,$120.93,684583,$118.79,$121.46,$118.57
08/12/2019,$119.10,240892,$119.49,$119.95,$118.79
08/09/2019,$119.75,403039,$119.36,$120.07,$118.56
08/08/2019,$121.52,475955,$120.79,$121.8243,$120.68
08/07/2019,$120.47,1024916,$119.01,$120.53,$118.30
08/06/2019,$117.65,921466,$117.94,$118.52,$116.49
08/05/2019,$118.73,759567,$120.02,$120.15,$117.865
08/02/2019,$121.68,656803,$122.57,$122.72,$121.195
08/01/2019,$123.07,618650,$123.57,$125.36,$122.61
07/31/2019,$123.03,465107,$124.27,$124.8408,$122.09
07/30/2019,$123.00,708135,$123.85,$124.03,$122.5873
07/29/2019,$126.43,440488,$127.62,$127.62,$126.19
07/26/2019,$126.99,367039,$126.87,$127.245,$126.72
07/25/2019,$125.39,669920,$126.80,$126.85,$125.11
07/24/2019,$127.61,748314,$127.28,$127.64,$126.765
07/23/2019,$125.63,871030,$125.11,$125.77,$124.61
07/22/2019,$124.83,1492442,$125.84,$125.98,$124.53
07/19/2019,$124.63,1481651,$126.18,$126.36,$124.47
07/18/2019,$127.42,3230689,$126.76,$128.41,$125.61
07/17/2019,$134.22,735501,$135.68,$136.02,$133.95
07/16/2019,$135.12,595740,$135.31,$136.08,$134.94
07/15/2019,$137.13,383956,$136.82,$137.35,$136.50
07/12/2019,$136.77,486527,$136.25,$136.91,$136.04
07/11/2019,$137.42,525626,$136.95,$137.49,$136.40
07/10/2019,$137.66,675865,$137.57,$138.37,$137.195
07/09/2019,$138.28,471561,$137.57,$138.35,$137.44
07/08/2019,$138.48,477078,$138.32,$138.71,$137.95
07/05/2019,$138.16,472203,$138.04,$138.28,$137.09
07/03/2019,$140.18,1097017,$140.28,$140.62,$139.85
07/02/2019,$139.35,993229,$138.46,$139.585,$138.43
07/01/2019,$138.30,2375196,$138.70,$139.01,$137.9355
06/28/2019,$136.80,3042554,$135.94,$137.4852,$135.76
06/27/2019,$134.68,1819604,$133.67,$134.95,$133.46
06/26/2019,$134.03,3671647,$133.95,$135.05,$133.81
06/25/2019,$133.01,677799,$136.13,$136.15,$132.92
06/24/2019,$134.93,715555,$135.33,$135.40,$134.70
06/21/2019,$134.35,1456052,$133.97,$134.4799,$133.42
06/20/2019,$134.40,908166,$134.68,$134.80,$133.27
06/19/2019,$131.84,430067,$131.13,$131.96,$130.70
06/18/2019,$131.77,921882,$131.63,$132.42,$131.09
06/17/2019,$128.46,516661,$128.61,$129.16,$128.31
06/14/2019,$127.65,426575,$128.08,$128.1717,$127.39
06/13/2019,$128.81,451692,$129.37,$129.38,$128.40
06/12/2019,$128.31,899931,$127.78,$128.67,$127.76
06/11/2019,$128.38,562018,$129.58,$129.70,$127.76
06/10/2019,$129.43,348623,$129.77,$130.67,$129.42
06/07/2019,$129.64,808060,$128.24,$129.7999,$127.97
06/06/2019,$126.49,914606,$125.48,$126.84,$125.16
06/05/2019,$126.26,813925,$127.26,$127.30,$125.625
06/04/2019,$125.83,1238488,$123.99,$125.88,$123.24
06/03/2019,$122.84,970498,$124.43,$124.70,$122.12
05/31/2019,$123.08,684312,$123.31,$123.50,$122.856
05/30/2019,$124.92,405146,$124.20,$125.27,$124.15
05/29/2019,$124.25,639984,$124.94,$124.94,$123.60
05/28/2019,$126.00,500539,$126.63,$127.47,$125.96
05/24/2019,$127.51,271150,$127.61,$127.92,$127.27
05/23/2019,$126.60,431184,$126.97,$127.01,$125.91
05/22/2019,$128.70,695595,$127.96,$129.00,$127.71
05/21/2019,$126.91,705594,$127.28,$127.71,$126.66
05/20/2019,$125.19,1040178,$124.78,$125.73,$124.28
05/17/2019,$127.36,455544,$128.14,$128.67,$127.22
05/16/2019,$129.11,751451,$127.72,$130.11,$127.68
05/15/2019,$126.17,936872,$124.40,$126.86,$124.37
05/14/2019,$125.20,924770,$123.64,$125.68,$123.59
05/13/2019,$123.24,509497,$124.37,$124.64,$123.15
05/10/2019,$125.75,867362,$124.76,$125.80,$123.39
05/09/2019,$124.37,1096570,$124.30,$124.70,$123.21
05/08/2019,$124.30,674217,$123.73,$124.76,$123.48
05/07/2019,$123.47,707502,$124.84,$125.05,$122.76
05/06/2019,$126.42,408282,$125.22,$126.56,$125.08
05/03/2019,$127.40,441082,$126.49,$127.525,$126.11
05/02/2019,$125.98,721501,$127.07,$127.50,$125.65
05/01/2019,$127.86,748598,$129.06,$129.95,$127.83
04/30/2019,$128.86,903620,$127.53,$128.90,$127.53
04/29/2019,$129.05,1894787,$127.06,$129.20,$127.02
04/26/2019,$127.48,1387206,$128.52,$128.53,$127.42
04/25/2019,$129.05,2788412,$127.06,$129.29,$126.86
04/24/2019,$129.08,4694126,$125.82,$130.1572,$125.61
04/23/2019,$114.80,770736,$113.54,$114.90,$113.52
04/22/2019,$113.79,418071,$112.65,$114.00,$112.65
04/18/2019,$112.97,485526,$112.80,$113.35,$112.48
04/17/2019,$112.31,881021,$112.80,$112.80,$112.01
04/16/2019,$111.20,1081420,$112.22,$112.25,$111.10
04/15/2019,$112.80,637988,$112.26,$113.12,$112.22
04/12/2019,$112.32,354076,$112.66,$112.66,$112.18
04/11/2019,$112.33,508123,$112.18,$112.39,$111.85
04/10/2019,$112.27,834057,$111.93,$112.39,$111.61
04/09/2019,$110.37,1094489,$111.40,$111.48,$110.28
04/08/2019,$114.93,868482,$114.37,$114.95,$113.77
04/05/2019,$114.61,686550,$114.50,$115.04,$114.47
04/04/2019,$115.95,1130824,$117.24,$117.36,$115.76
04/03/2019,$116.43,688806,$116.67,$116.99,$116.40
04/02/2019,$115.81,581968,$115.67,$115.91,$115.30
04/01/2019,$115.82,973235,$115.77,$115.95,$115.39
03/29/2019,$115.46,1325679,$116.08,$116.15,$115.12
03/28/2019,$114.21,1867893,$114.32,$114.59,$113.58
03/27/2019,$113.56,1173076,$113.69,$114.01,$112.65
03/26/2019,$113.93,1122972,$113.07,$113.97,$112.87
03/25/2019,$111.60,348022,$111.41,$111.92,$111.06
03/22/2019,$111.72,780027,$112.67,$113.11,$111.085
03/21/2019,$114.43,385045,$113.31,$114.50,$113.24
03/20/2019,$114.53,679558,$113.79,$114.91,$113.39
03/19/2019,$113.44,506113,$113.33,$113.74,$112.98
03/18/2019,$112.14,429562,$111.99,$112.34,$111.53
03/15/2019,$112.49,769114,$111.64,$112.77,$111.62
03/14/2019,$109.52,394181,$109.33,$109.74,$108.91
03/13/2019,$108.86,472356,$108.52,$109.29,$108.47
03/12/2019,$108.01,410315,$107.36,$108.26,$107.27
03/11/2019,$107.72,475977,$106.66,$107.92,$106.66
03/08/2019,$107.97,537222,$106.77,$108.05,$106.69
03/07/2019,$106.35,306425,$107.43,$107.47,$106.11
03/06/2019,$107.59,270089,$108.26,$108.28,$107.45
03/05/2019,$107.97,269429,$107.62,$108.26,$107.31
03/04/2019,$107.32,404231,$108.00,$108.04,$106.61
03/01/2019,$108.38,473382,$108.00,$108.58,$107.72
02/28/2019,$107.13,543325,$107.04,$107.32,$106.73
02/27/2019,$107.01,471384,$106.71,$107.08,$106.2368
02/26/2019,$107.57,327278,$106.54,$107.63,$106.48
02/25/2019,$107.33,408172,$107.72,$108.07,$107.24
02/22/2019,$108.32,337127,$108.08,$108.48,$107.94
02/21/2019,$106.98,296847,$107.20,$107.58,$106.81
02/20/2019,$106.86,730425,$106.58,$107.36,$106.58
02/19/2019,$106.74,292740,$106.06,$106.97,$106.06
02/15/2019,$106.82,328840,$106.75,$106.85,$105.85
02/14/2019,$105.94,494876,$105.69,$106.29,$105.26
02/13/2019,$105.26,385132,$105.32,$106.23,$105.24
02/12/2019,$104.63,794273,$104.53,$105.05,$104.28
02/11/2019,$104.09,636498,$104.30,$104.5199,$103.69
02/08/2019,$104.03,724529,$103.91,$104.44,$103.53
02/07/2019,$103.46,659556,$103.89,$104.19,$102.90
02/06/2019,$105.27,349863,$106.08,$106.17,$105.22
02/05/2019,$106.27,709516,$105.84,$106.38,$105.5959
02/04/2019,$104.21,564868,$103.19,$104.29,$102.93
02/01/2019,$103.95,566191,$103.82,$104.56,$103.48
01/31/2019,$103.42,1027237,$102.47,$103.75,$102.31
01/30/2019,$102.52,1275515,$101.96,$103.15,$100.97
01/29/2019,$102.69,2048530,$103.37,$103.89,$102.15
01/28/2019,$106.94,2299630,$105.90,$108.31,$105.40
01/25/2019,$106.01,1036483,$106.50,$106.54,$105.59
01/24/2019,$105.40,1999098,$105.56,$105.61,$104.72
01/23/2019,$104.10,539136,$104.77,$104.99,$103.66
01/22/2019,$103.33,680417,$103.51,$103.83,$102.89
01/18/2019,$105.74,484358,$105.24,$106.13,$104.62
01/17/2019,$103.63,337976,$102.37,$103.93,$102.30
01/16/2019,$102.25,442496,$101.73,$102.59,$101.71
01/15/2019,$102.43,443058,$100.85,$102.50,$100.85
01/14/2019,$101.11,628825,$100.65,$101.53,$100.65
01/11/2019,$101.98,576938,$102.20,$102.44,$101.58
01/10/2019,$103.34,663785,$102.55,$103.41,$102.08
01/09/2019,$102.65,516377,$102.78,$103.17,$102.29
01/08/2019,$101.27,548590,$101.37,$101.4799,$100.4265
01/07/2019,$99.71,861564,$99.44,$100.19,$98.7619
01/04/2019,$98.74,1038093,$97.34,$99.20,$96.91
01/03/2019,$95.46,807849,$96.73,$96.83,$95.45
01/02/2019,$99.18,506298,$98.57,$99.56,$98.34
12/31/2018,$99.55,429252,$100.35,$100.51,$99.14
12/28/2018,$99.20,534502,$100.01,$100.21,$98.94
12/27/2018,$98.99,978850,$97.71,$99.06,$96.64
12/26/2018,$98.38,559010,$95.21,$98.48,$94.81
12/24/2018,$95.00,405543,$95.86,$96.93,$95.00
12/21/2018,$96.14,2155024,$99.32,$99.46,$95.74
12/20/2018,$100.10,854043,$100.51,$101.00,$98.98
12/19/2018,$100.11,854381,$102.02,$102.26,$98.85
12/18/2018,$100.08,724782,$100.32,$100.57,$99.69
12/17/2018,$99.62,789885,$100.35,$100.88,$99.15
12/14/2018,$100.99,673461,$101.58,$102.08,$100.80
12/13/2018,$103.46,1071839,$103.63,$104.05,$102.86
12/12/2018,$103.34,830932,$103.64,$104.27,$103.29
12/11/2018,$101.56,981764,$102.82,$102.90,$101.03
12/10/2018,$101.90,871739,$101.55,$102.38,$100.49
12/07/2018,$100.72,683654,$102.69,$103.22,$100.28
12/06/2018,$101.51,1596298,$100.34,$101.72,$99.56
12/04/2018,$102.91,884227,$105.31,$105.45,$102.78
12/03/2018,$105.29,666859,$105.50,$105.58,$104.75
11/30/2018,$103.68,698941,$103.69,$103.88,$103.00
11/29/2018,$103.99,782569,$104.70,$104.98,$103.565
11/28/2018,$104.91,695879,$102.72,$105.09,$102.4408
11/27/2018,$101.86,764249,$101.60,$102.41,$100.94
11/26/2018,$102.74,832317,$102.24,$102.77,$101.40
11/23/2018,$100.99,524845,$99.91,$101.59,$99.91
11/21/2018,$101.51,890819,$101.48,$102.24,$101.20
11/20/2018,$99.98,936207,$98.97,$101.00,$98.83
11/19/2018,$101.58,1704345,$104.19,$104.27,$101.18
11/16/2018,$104.60,1112344,$103.99,$105.30,$103.62
11/15/2018,$105.48,760010,$103.84,$106.09,$103.25
11/14/2018,$103.83,789277,$105.21,$105.44,$103.23
11/13/2018,$103.73,1828885,$102.14,$104.25,$102.10
11/12/2018,$101.42,1349899,$103.11,$103.32,$101.02
11/09/2018,$108.31,912520,$107.92,$108.50,$107.20
11/08/2018,$107.61,1311046,$107.94,$108.68,$107.40
11/07/2018,$109.49,981787,$108.08,$109.51,$107.87
11/06/2018,$106.90,601227,$106.78,$107.58,$106.54
11/05/2018,$107.62,523379,$107.77,$107.85,$106.75
11/02/2018,$107.63,563638,$107.95,$108.465,$106.95
11/01/2018,$106.67,760619,$107.05,$107.20,$105.97
10/31/2018,$107.26,826983,$106.81,$107.93,$106.67
